,Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
3453,cust_3453,63,Rural,Low,354,18253.22778709524$,55018.05760548156$,7930.987957854294$,6461642.636631714,323,175,4599.0,23,1066.1432691566924,Weekly,Wallet Balance,14,54.70890289993304,2,659129.192028593
3454,cust_3454,17,Suburban,High,354,10645.036204047668$,31439.01089256581$,2764.421625335426$,,113,293,1374.0,48,3954.806172785152,Weekly,Debit Card,15,25.403373848280225,8,390404.8785368949
3455,cust_3455,25,Suburban,Low,219,5780.314611090241$,15900.489569429015$,2484.6630905337643$,,340,301,4636.0,25,2796.539904335769,Daily,Credit Card,0,56.9171303807683,6,142962.6200307084
3456,cust_3456,49,Urban,Middle,655,2557.162340872154$,2841.013477325069$,1119.827733422543$,1674941.3332712608,163,142,1806.0,13,2779.17644263502,Weekly,Debit Card,13,58.9456972678601,6,177016.5451058086
3457,cust_3457,31,Suburban,Low,315,5925.933858114223$,9859.675360354902$,2954.7660816052817$,1866669.16530598,39,162,2126.0,4,2868.3541368525384,Daily,Wallet Balance,19,71.36763094444487,8,197884.73946217177
3458,cust_3458,63,Urban,High,434,7104.135216507891$,8786.084363123242$,3431.5945982339927$,3083194.6839644243,235,339,418.0,47,629.0340850817299,,Debit Card,17,31.694196850760168,5,318540.95135390153
3459,cust_3459,66,Rural,Middle,905,14202.002553544293$,53760.549322154926$,3595.0797872836706$,12852812.310957585,71,23,1459.0,28,1747.795371984438,Daily,Credit Card,6,34.78158963358078,5,1295125.3334097662
3460,cust_3460,54,Suburban,High,282,3580.641926521743$,9499.223182772586$,641.9435714353605$,1009741.0232791316,219,350,4532.0,7,2865.398349209817,Monthly,Wallet Balance,11,56.58501213370032,7,116305.40315330826
3461,cust_3461,37,Rural,High,259,2131.036065750998$,2674.6197060147238$,462.40276939620935$,551938.3410295085,5,337,2213.0,16,1237.9421328669976,Weekly,Credit Card,9,62.62647739551785,6,66600.86303651734
3462,cust_3462,27,Suburban,Low,868,7744.921425264752$,29138.720283966068$,2307.3088318158543$,6722591.797129805,241,66,597.0,42,2520.024797627606,Weekly,Wallet Balance,14,36.87133333110552,3,679393.1673141667
3463,cust_3463,39,Urban,Low,559,9178.485792018664$,32838.26743535295$,3875.001158574057$,5130773.557738434,165,58,1189.0,21,2785.176191270052,,Wallet Balance,6,2.54238127574812,4,520162.7676782084
3464,cust_3464,62,Rural,High,5,12571.417193827923$,48775.22962846608$,4892.715394990182$,62857.08596913962,1,29,,17,4714.06939193882,,UPI,4,33.52046152427109,2,15440.673900944552
3465,cust_3465,55,Rural,High,574,14153.550713005772$,48112.681133523554$,5874.928062947892$,8124138.1092653135,184,83,4045.0,26,1228.879045291787,Monthly,UPI,10,16.992310519722373,8,830489.3714038855
3466,cust_3466,53,Suburban,Middle,980,17786.661399583656$,29279.659221264006$,4481.714841206442$,17430928.171591982,8,129,445.0,1,2196.786457786632,,Wallet Balance,2,7.865000892994345,6,1748984.4239303048
3467,cust_3467,25,Rural,High,596,5786.181774905442$,7207.089752166665$,1150.0722386463578$,3448564.337843643,108,133,4749.0,0,4907.556052720808,,Credit Card,3,25.08598030749262,7,358900.65575800394
3468,cust_3468,50,Urban,High,645,10576.87037561166$,45148.04685838333$,1159.773610011547$,6822081.39226952,185,115,,40,933.9493810897231,Daily,Debit Card,10,28.826383110084983,5,690833.1645364072
3469,cust_3469,66,Rural,Low,394,7327.153728993274$,13652.216575085477$,2567.972837519089$,2886898.56922335,284,34,3928.0,7,3900.097429665748,Weekly,Wallet Balance,14,70.6971539467645,7,302295.8082075021
3470,cust_3470,64,Rural,High,336,38.41922389949178$,121.7934333466872$,16.05981550255632$,12908.859230229238,154,125,1512.0,20,885.7747781847863,Daily,UPI,14,33.32242346698183,4,9871.998533930531
3471,cust_3471,47,Suburban,High,63,11592.842136171352$,34093.01915046965$,5282.350367562625$,730349.0545787952,34,78,,23,4250.23286388618,Daily,UPI,16,69.69767938728421,10,85781.78902593642
3472,cust_3472,22,Rural,Low,793,16317.763552666062$,76435.8338503678$,4740.231225406665$,12939986.497264186,352,275,,1,2439.869686754469,Weekly,Credit Card,10,52.999735270365456,4,1302280.7148830416
3473,cust_3473,36,Suburban,Middle,44,738.4253272068479$,2370.1673718904804$,347.84138764258205$,32490.714397101307,22,344,1948.0,43,4860.807423549764,,Wallet Balance,20,18.96910990367892,2,11014.667727935248
3474,cust_3474,35,Suburban,Low,153,79.80025447337512$,264.94223468437144$,14.441039058034594$,12209.438934426393,148,168,942.0,37,850.3748372028197,Daily,Debit Card,5,50.83950985188061,8,14379.75647484123
3475,cust_3475,41,Rural,Low,926,14559.089946149654$,33165.900042614034$,4451.459939092113$,13481717.29013458,151,81,2701.0,27,3439.6317287256056,Monthly,UPI,6,29.588685175344324,7,1361553.9131490951
3476,cust_3476,19,Urban,High,782,13680.355902926576$,66141.49479270793$,2537.803122446683$,10698038.316088583,67,95,,33,3476.39625211908,,Credit Card,10,42.12862807765963,4,1079945.633482799
3477,cust_3477,61,Suburban,High,854,8122.983585647068$,28020.19339976653$,1423.392079203894$,6937027.9821425965,78,209,3725.0,11,3594.3771876824044,Weekly,Wallet Balance,4,37.86787598105102,3,703455.6096204185
3478,cust_3478,67,Rural,Middle,683,13235.481583601984$,13499.152684807465$,6370.968583616928$,9039833.921600156,232,72,4950.0,49,504.84381881145737,Monthly,Credit Card,0,67.1590015265431,1,919530.97025061
3479,cust_3479,37,Suburban,High,156,19068.187589894707$,61482.11127114104$,8143.951900027551$,2974637.2640235745,39,145,903.0,4,1442.8049411232305,Daily,Wallet Balance,20,10.209279206093028,5,303948.32393179584
3480,cust_3480,30,Urban,Middle,478,4964.77730314052$,12190.81978816482$,519.9112735264515$,2373163.5509011685,165,38,2659.0,44,1690.0841362327596,,Debit Card,0,32.51934024378607,6,252189.31302200048
3481,cust_3481,55,Urban,Middle,275,4926.0726246863605$,5558.820826745613$,1021.693068358274$,,99,171,1131.0,35,1621.4380401633975,,Credit Card,12,6.76299968911623,3,143418.2781587932
3482,cust_3482,36,Suburban,,358,3732.781773236635$,10176.306467576733$,679.5682277963268$,1336335.8748187155,129,40,2368.0,7,3375.103595001431,Weekly,Credit Card,1,19.08667162968801,10,147382.03568437084
3483,cust_3483,30,Urban,Middle,426,14482.495131975267$,59295.18674078611$,2300.597532274021$,6169542.926221465,19,173,4569.0,29,274.1483530693117,Monthly,Credit Card,17,6.455616541789387,9,637855.2184456119
3484,cust_3484,37,Rural,High,532,7070.252871045088$,21317.928317117967$,2679.3781795116665$,3761374.527395987,271,199,2755.0,9,3650.393089926027,,Wallet Balance,5,67.64754733513107,10,390722.2561946357
3485,cust_3485,67,Rural,,483,19773.975748402743$,70352.56959411489$,6460.852586882164$,9550830.286478523,1,344,3544.0,20,2632.921872753128,Monthly,UPI,13,23.357144471294145,10,972854.567711476
3486,cust_3486,43,Suburban,Low,214,14295.831580108454$,50878.37657510596$,4025.332026743809$,,287,222,466.0,45,864.9858458361381,Monthly,Wallet Balance,10,56.47176798311117,9,319930.30289140285
3487,cust_3487,29,Urban,High,79,7353.863964081217$,27092.202635024365$,1292.8006321520986$,580955.2531624162,180,90,4057.0,33,1130.5934495187198,,Debit Card,4,54.14629693042593,6,74944.22859148226
3488,cust_3488,42,Rural,High,139,2992.2288209286603$,7631.334838010116$,631.5015817793332$,415919.80610908376,256,286,4850.0,33,487.9015776711976,Monthly,Wallet Balance,18,10.967845136816026,5,59348.02982207278
3489,cust_3489,56,Rural,Middle,950,11844.576082389169$,29374.777950633004$,2871.6039955150704$,,174,163,4034.0,3,2295.294261934315,Daily,Credit Card,12,11.014692233418591,2,1134455.0806960035
3490,cust_3490,55,Rural,High,98,5905.116029397546$,6013.404787534588$,2445.8581625087854$,578701.3708809596,342,133,,10,2974.6070162982096,Weekly,Credit Card,11,27.834217133413528,6,65652.83357994686
3491,cust_3491,43,Suburban,Low,889,18111.12653511277$,29283.696523895665$,8977.246652970254$,,50,322,1478.0,21,2904.860246282128,Weekly,Debit Card,8,41.36951360313914,5,1618682.7188483842
3492,cust_3492,41,,High,664,8833.67395353073$,42430.263599128346$,1533.4447217294985$,5865559.505144404,20,351,4383.0,40,4811.839362029323,Weekly,UPI,3,31.297474552311684,3,599916.0308334258
3493,cust_3493,64,Rural,High,198,5860.072791125698$,25606.565891045528$,1386.546358926281$,1160294.4126428885,105,283,,49,1479.8301600225857,Daily,Debit Card,5,55.524992646910825,10,130869.52618427754
3494,cust_3494,17,Rural,Middle,785,11775.150773267907$,24732.92409032488$,2497.2812603130533$,9243493.357015308,190,152,659.0,22,3810.3992280143993,,UPI,3,39.05201682397082,3,928962.1360875237
3495,cust_3495,40,Urban,,156,2748.1202744115826$,7158.215189506147$,323.2530276489694$,428706.7628082069,239,312,185.0,48,3615.3877150656094,,Credit Card,0,63.61125432183046,1,47232.98242328789
3496,cust_3496,18,Urban,Middle,50,11235.365965329538$,53476.806152702346$,2108.7382301977827$,561768.298266477,43,45,2076.0,33,306.63490306111265,,Debit Card,16,43.06031661624627,9,72475.51237511713
3497,cust_3497,23,Urban,Middle,479,1131.6684556096063$,2265.348925179$,521.298069107509$,542069.1902370014,5,324,1431.0,29,4650.025383608955,,UPI,16,43.0582359545416,4,61643.90633189567
3498,cust_3498,59,Suburban,Low,228,12141.70474812668$,38005.13707512428$,5307.6645357776215$,2768308.682572883,248,261,4992.0,24,4656.519594228751,Daily,Debit Card,9,47.83733780307789,9,295886.60846017394
3499,cust_3499,48,Rural,High,951,10607.975239589565$,11544.862449810427$,1771.9447915425662$,10088184.452849677,66,219,746.0,23,1981.6759106895288,,Credit Card,17,43.81330741921106,4,1015619.6073296228
3500,cust_3500,57,Suburban,High,457,10420.111982958042$,36250.937561103725$,2568.1950364874137$,4761991.176211826,251,108,,24,2088.3891750286816,,Wallet Balance,13,44.46037297416546,5,490222.92303366825
3501,cust_3501,67,,Middle,522,13686.446097285034$,64604.05476897222$,3070.16031486898$,7144324.862782788,128,47,532.0,29,4097.9846480053375,Monthly,Wallet Balance,2,32.92940870767241,5,721347.4939542761
3502,cust_3502,50,Urban,Low,149,898.687722389427$,4079.119792073395$,142.97791235660804$,133904.47063602463,185,133,2975.0,38,2475.153277359346,Weekly,UPI,16,7.428779999132896,4,25902.870424922792
3503,cust_3503,21,Urban,Low,58,9200.03197795962$,27672.563504858717$,3209.737368042768$,,188,261,4209.0,43,3996.0034925789223,,Credit Card,3,27.192337465631425,4,68080.18372587633
3504,cust_3504,54,Urban,High,162,8886.332874177087$,31978.07213294437$,2869.566650873433$,1439585.925616688,183,176,1121.0,15,180.6258455243209,Weekly,Debit Card,1,55.5495340564347,7,154610.27963890665
3505,cust_3505,67,Urban,Middle,863,9201.05101243156$,30172.02001206202$,2491.6127149999147$,7940507.023728437,71,121,3093.0,9,1251.353061902951,Daily,Credit Card,14,3.697130981020055,7,807511.0258418922
3506,cust_3506,38,Rural,High,477,19598.020511596213$,24848.27095432495$,8666.231563920092$,9348255.784031391,66,329,1144.0,30,455.3249259418157,Weekly,Debit Card,5,50.034859697473,6,945885.9159401684
3507,cust_3507,40,,High,107,2794.176678153764$,4568.182539378758$,972.05085719597$,298976.90456245275,329,303,210.0,10,2270.990261159048,Daily,Debit Card,8,70.64080564057524,3,33182.19532566575
3508,cust_3508,65,Rural,Low,427,13811.690843621254$,67059.47796893772$,2813.5722633654104$,,250,190,3773.0,8,4270.797222854478,Monthly,Wallet Balance,6,31.953357859354075,6,601969.8004112003
3509,cust_3509,58,Rural,Low,395,8045.902786197344$,16283.899791553738$,2007.3070731203625$,3178131.6005479507,155,260,2863.0,35,2848.938717330203,Weekly,Credit Card,9,16.08136587074832,9,334614.69069613
3510,cust_3510,34,Suburban,High,801,10239.413221247029$,25985.550766029133$,1638.948043804955$,8201769.990218868,79,177,,47,2601.66769299271,,UPI,1,2.6334676341267955,3,831442.1651753905
3511,cust_3511,20,Urban,Middle,186,15250.25417806536$,46296.374413208585$,5132.462509424322$,2836547.277120157,19,347,4996.0,18,1830.5344694780492,Weekly,Debit Card,19,61.68746297587399,7,301531.4604772767
3512,cust_3512,66,Urban,Middle,558,3155.935097043885$,15516.24490422693$,1056.138840773711$,1761011.784150488,269,65,1923.0,4,318.0493836325554,Weekly,Debit Card,13,11.464420795081445,5,185188.1537232325
3513,cust_3513,26,Suburban,High,957,15274.06840060348$,57430.1004411068$,6843.904896313034$,14617283.459377533,45,352,3124.0,11,3832.048352442155,Weekly,UPI,5,4.063457882639237,7,1474160.321761532
3514,cust_3514,27,Rural,High,446,1415.9123458619476$,4981.737489352186$,626.2958077062864$,631496.9062544287,262,336,1891.0,9,2853.83032991374,,UPI,4,35.46612890682585,2,68404.775460486
3515,cust_3515,25,Urban,Middle,641,9671.35712908456$,29957.99477691517$,4204.881833681814$,,222,343,640.0,13,4654.827535617643,Daily,UPI,4,28.103006264124453,3,623186.5782065116
3516,cust_3516,23,Rural,,917,14843.996445414614$,56447.2305239529$,4743.85815748211$,13611944.7404452,129,220,1614.0,19,2159.8261216147284,,Credit Card,19,69.14635128959192,2,1367242.5609837128
3517,cust_3517,39,Suburban,Middle,830,3859.103592540441$,14109.128027107972$,1392.3951568946795$,3203055.981808566,106,317,1484.0,19,2007.498182564713,Daily,UPI,11,33.83921722573186,10,334169.84908957424
3518,cust_3518,43,,,448,15420.603764248111$,71110.01041111542$,6325.790384620623$,6908430.486383155,251,148,3792.0,43,4871.734952029514,Weekly,Debit Card,7,60.315594122091454,7,707291.1811623008
3519,cust_3519,56,Urban,Low,87,3344.582013445607$,10593.432479734907$,457.1171759526358$,290978.63516976783,121,100,1925.0,35,705.787474726321,Monthly,Wallet Balance,20,67.17158618045754,9,45094.96977961362
3520,cust_3520,51,Rural,Middle,249,15986.782751173056$,42940.66397700714$,3520.9155733846146$,,230,119,1879.0,24,1261.807663740191,Daily,Wallet Balance,6,14.081243432680846,3,406597.986672339
3521,cust_3521,52,Rural,Middle,841,9384.022103107332$,39681.72735166857$,1573.0997146439154$,7891962.588713267,281,109,2998.0,40,2440.82107724248,Daily,Wallet Balance,15,25.589347770485062,7,804971.8483327054
3522,cust_3522,36,Urban,,440,13695.920253943505$,57510.9953431582$,4171.600327087397$,6026204.911735142,227,82,1331.0,45,2617.7215076154152,Monthly,Wallet Balance,17,66.55273894642518,10,618473.6304197065
3523,cust_3523,23,Urban,,257,18348.955102800075$,30814.2398064132$,7983.028201202408$,4715681.46141962,275,13,2260.0,4,2743.583099826959,Daily,Debit Card,15,40.46626499631807,7,482116.3545920485
3524,cust_3524,24,Rural,Low,277,8174.346257038537$,15916.82538253692$,1571.802435928049$,,138,299,4279.0,40,1060.549648977751,Daily,Credit Card,18,23.910885538016807,3,241457.1164954786
3525,cust_3525,62,Rural,Low,790,4666.820961187229$,22561.993489305416$,1831.0804715349625$,3686788.559337911,173,92,2140.0,26,4634.240242283048,Weekly,Credit Card,9,37.95630482762199,5,378241.7358126496
3526,cust_3526,30,Suburban,Middle,438,17344.610291387362$,48156.237771108965$,4550.004654825551$,7596939.307627665,327,238,1643.0,1,3517.5104852886607,Daily,Debit Card,8,52.91291013679256,6,767321.1755201222
3527,cust_3527,63,Urban,High,516,3240.7167956145154$,9977.009384691972$,1494.7156784776066$,1672209.86653709,271,184,2292.0,11,1292.199247798099,Daily,Wallet Balance,5,44.9023888313102,5,177258.88702980994
3528,cust_3528,61,Rural,Low,577,12633.206276229956$,28306.473606141637$,4430.665252142398$,7289360.021384685,215,178,3710.0,27,1470.9649942335257,Monthly,Debit Card,17,67.28499910145278,8,746320.5196413518
3529,cust_3529,55,Urban,High,947,18465.83322793189$,53999.34234638441$,9059.729298619251$,17487144.066851497,228,210,1795.0,43,4401.792326367787,Daily,Wallet Balance,2,69.37154501092019,9,1763403.5105219658
3530,cust_3530,33,Suburban,Low,202,13491.19026359076$,53606.25194908634$,2674.8701009019424$,2725220.433245334,107,276,1677.0,12,1901.7770374440136,Weekly,Wallet Balance,13,51.51373961130564,6,282125.1548058113
3531,cust_3531,57,Rural,,575,3921.6648981458056$,11488.048248209856$,1841.5485455293049$,,159,304,2752.0,20,2781.8168078548,Monthly,Debit Card,4,48.123671428389805,2,233608.82323945643
3532,cust_3532,35,Rural,High,655,3054.1561957470267$,6899.762518235036$,741.6172499055216$,2000472.3082143024,136,356,1403.0,42,602.1338933174625,,Credit Card,13,1.962749107210851,2,208752.1638747715
3533,cust_3533,21,Rural,Middle,756,5053.587566700815$,6994.185495493661$,1762.6255704195428$,3820512.200425816,251,275,238.0,7,1258.6639920750997,Daily,Debit Card,17,56.64247054108412,4,386597.8880465441
3534,cust_3534,27,Urban,Low,804,7834.222588803002$,36923.05207885188$,1330.2767339683107$,6298714.961397614,30,325,318.0,11,2082.883453633492,Monthly,Debit Card,2,36.46032221711838,10,640566.0544129448
3535,cust_3535,17,Suburban,Low,797,3191.589046679563$,14319.483285507906$,1289.1276515740317$,2543696.470203612,98,273,561.0,40,3280.686889358993,Monthly,Wallet Balance,6,63.09938479415681,3,260851.30357568173
3536,cust_3536,22,Urban,Middle,180,15958.30318816194$,66473.66998199178$,7840.317126939345$,2872494.573869149,97,36,2807.0,43,1401.103293820991,Monthly,Credit Card,1,67.25077061751036,7,303462.90574000444
3537,cust_3537,31,Rural,Low,686,7147.136498751685$,26989.61617236352$,2965.850424489733$,4902935.638143656,257,338,2377.0,10,4753.807561310667,Weekly,Debit Card,5,27.19936377738094,4,497670.66003371024
3538,cust_3538,18,Suburban,,325,18722.3738508954$,57328.64897295825$,6483.9081167410695$,,272,70,3413.0,18,1101.0857595129992,Weekly,Debit Card,9,65.28808495772901,3,619552.6072743441
3539,cust_3539,60,Rural,Middle,925,16851.392372066126$,77340.9337975882$,4706.35106373831$,15587537.944161167,11,116,4704.0,7,3894.53444979924,Daily,UPI,20,47.82933134606954,2,1568914.527191217
3540,cust_3540,18,Rural,Middle,623,18177.277073405712$,75741.18810359146$,4327.91011646175$,11324443.61673176,342,1,4038.0,26,1822.9940636688289,,Debit Card,18,31.39500012732108,4,1146208.8646413416
3541,cust_3541,42,Urban,,687,5896.909372920765$,25144.677299159317$,1578.0427075801135$,4051176.739196566,168,81,2659.0,6,4167.004384309103,Daily,UPI,12,4.604930864231136,5,413952.1717275021
3542,cust_3542,65,Rural,High,475,11478.89356100558$,25692.08128628481$,2655.243995921187$,5452474.441477651,211,35,1507.0,20,4615.528559443866,Monthly,Wallet Balance,10,53.69282554674846,4,551953.6798680432
3543,cust_3543,58,Suburban,Middle,665,6435.775865666726$,17336.906009986953$,2787.231212635898$,4279790.950668372,172,283,,26,935.0778075226262,Weekly,Credit Card,8,64.41786949576232,10,450033.556163076
3544,cust_3544,55,Rural,High,976,5146.400746501145$,19696.35154535169$,2353.1631751647037$,,326,195,2020.0,13,2457.3852103275067,,Credit Card,16,42.34377066787264,9,515400.020253348
3545,cust_3545,53,Rural,Low,400,12145.664756238988$,30172.85810999611$,5828.256029150401$,4858265.902495596,120,184,154.0,31,771.8293696220968,Weekly,UPI,10,29.603295706129806,1,489848.6755647486
3546,cust_3546,48,Urban,Low,868,16361.727658189644$,48690.84264595795$,4374.22491522061$,,185,46,541.0,28,3529.126153929745,Weekly,Debit Card,12,33.05414038333263,9,1431315.3976538964
3547,cust_3547,43,Suburban,High,217,1881.0201444718184$,6745.4358081342$,599.0817444306854$,408181.3713503846,39,148,4255.0,23,4161.190406138848,Monthly,Wallet Balance,2,51.27283824733902,8,57547.54193196904
3548,cust_3548,16,Urban,Middle,809,5522.617539707768$,15192.906446682917$,1826.650862301316$,4467797.589623584,257,264,4885.0,27,1947.339691289466,,UPI,9,15.077041569527578,9,467276.0891167137
3549,cust_3549,23,Rural,Low,961,4110.632275913683$,17150.209097040417$,1481.6168581502534$,,279,93,1604.0,23,1983.754514796694,Weekly,Credit Card,0,15.512668752549263,3,402547.88445790665
3550,cust_3550,52,,Middle,453,15969.019961389724$,23396.45635832588$,1612.5921388326915$,7233966.042509545,230,328,1684.0,1,1019.1989037219688,Monthly,Wallet Balance,4,25.639487978563004,9,735355.0047990935
3551,cust_3551,47,Urban,Middle,404,18668.107741113465$,72287.13289638783$,8159.379405570239$,7541915.527409839,115,114,2536.0,30,1532.6732867358423,Monthly,Wallet Balance,11,3.116822855735885,9,770497.2160976161
3552,cust_3552,63,Urban,High,965,1608.0547765653455$,2542.0777028505813$,333.2794214598385$,1551772.8593855586,304,347,1279.0,11,1619.465295187898,Monthly,Debit Card,6,48.49479698305742,2,160025.55329096192
3553,cust_3553,58,Urban,Low,932,7590.476159997748$,36065.07433053971$,2192.6276589702534$,,91,282,4151.0,0,777.8713838561486,Daily,Wallet Balance,11,32.82502760587113,3,718345.4424198621
3554,cust_3554,52,Rural,High,989,18291.035763945947$,41267.33355921846$,7986.365611360641$,18089834.37054254,309,103,2899.0,20,1549.761150326644,Weekly,Debit Card,6,64.45379770157939,8,1824006.5564790908
3555,cust_3555,19,Rural,Low,240,6899.318028720504$,28851.081345309864$,3440.98283755115$,,61,202,868.0,28,4536.284505888812,Daily,Credit Card,11,46.93905261230464,7,174851.4904363477
3556,cust_3556,45,Suburban,High,738,14256.102111910926$,43989.59684311617$,5958.386375709491$,,103,62,3013.0,29,1626.9291624028065,Daily,UPI,3,51.03445579016408,2,1062212.8712778252
3557,cust_3557,21,Urban,Low,186,2022.3210665216668$,2759.1502411149454$,222.32041821751136$,376151.71837303,215,94,3166.0,41,1372.18592634836,Monthly,UPI,16,48.70203734600172,10,57361.07887412882
3558,cust_3558,61,Urban,Low,48,8893.306756926724$,29617.80119153893$,2201.10825915297$,426878.7243324828,102,317,3310.0,0,1923.2114145149224,,Credit Card,15,30.67204305886101,9,57346.26672599082
3559,cust_3559,69,Suburban,Low,978,10070.982504076652$,46817.08661908704$,2002.9598469345256$,,143,228,682.0,21,4801.365189990167,Monthly,Debit Card,17,67.22282799932563,2,988005.4063037016
3560,cust_3560,34,Urban,Middle,386,15155.704918921356$,24687.6978659742$,7360.408910645391$,5850102.098703643,90,68,2263.0,41,3822.8956594256138,,Wallet Balance,1,65.91975424156938,1,592724.7620406516
3561,cust_3561,47,Suburban,Middle,208,5783.604765090726$,13216.85437861101$,1189.638724674994$,1202989.7911388709,118,285,1461.0,7,1008.691587738776,Daily,Wallet Balance,16,35.25859713125972,9,132416.63332001772
3562,cust_3562,24,Rural,,157,5291.129565285037$,14585.711276308166$,2525.6681895374213$,830707.3417497508,139,302,3829.0,12,3762.757975515421,,Credit Card,9,56.33297173331867,4,94047.35518721736
3563,cust_3563,27,Suburban,High,225,6066.323727214669$,12740.567424760617$,2881.5462674558185$,1364922.8386233004,303,165,145.0,13,3831.1742107729247,,Debit Card,15,70.94228287670003,6,142166.6967569436
3564,cust_3564,26,Urban,Low,144,11118.373210786878$,53091.54292598395$,4844.988175513488$,1601045.7423533103,240,101,1974.0,41,4750.685373401424,,UPI,6,24.517786619399452,5,170777.2315486303
3565,cust_3565,61,Suburban,Low,419,17521.328225160367$,43978.55240433669$,2439.471868092528$,7341436.526342194,136,243,1820.0,0,4455.475544309614,Daily,UPI,13,45.36459489437912,4,739555.9148620645
3566,cust_3566,31,Rural,Middle,111,16620.518515261523$,60369.84902427086$,1675.3165411357302$,1844877.555194029,5,90,604.0,31,475.9749156551424,Weekly,UPI,19,41.43835951550795,4,192557.76806157533
3567,cust_3567,16,Urban,Middle,830,1168.333671655928$,2214.771653503106$,487.841502623569$,969716.9474744204,209,88,1606.0,37,2272.8827068386454,Daily,UPI,14,39.39491675347605,3,105747.2533940227
3568,cust_3568,60,Rural,Middle,875,17580.31267472755$,33030.30898441363$,7688.215711775767$,15382773.590386605,87,127,4239.0,11,3514.967890434777,Daily,Credit Card,9,67.25182425134714,4,1550097.875093443
3569,cust_3569,68,Rural,High,874,1911.2363906256528$,3255.59498852002$,926.7063056617928$,1670420.6054068203,347,107,3199.0,46,4866.844004349505,,UPI,7,9.98848611547055,4,179606.6385385073
3570,cust_3570,36,Suburban,Middle,465,8312.807905684205$,22770.851192617763$,1557.4298701478706$,3865455.676143155,319,322,1547.0,44,425.7735907721533,Monthly,Credit Card,1,37.66312891370248,7,400826.6808189295
3571,cust_3571,45,Rural,High,132,15310.434740691882$,47943.59766950894$,6020.9599350783765$,2020977.3857713288,277,302,2772.0,46,1841.1637446110924,,Credit Card,16,2.8356703076780696,9,220321.15670482733
3572,cust_3572,28,Urban,Middle,625,1639.4056103185237$,1709.88802325363$,504.3234082532189$,1024628.5064490772,121,244,1987.0,15,2461.119013420319,Monthly,Wallet Balance,8,22.8754313519454,10,116706.2911381976
3573,cust_3573,49,Rural,Middle,836,817.589608736567$,3541.5477658954737$,189.1844159229301$,683504.91290377,245,185,1385.0,23,2066.2209676392595,Weekly,Credit Card,8,48.92961160276949,4,76387.38080655737
3574,cust_3574,19,Rural,Low,947,6606.616114179776$,20156.888630197223$,2262.874394193291$,6256465.460128248,358,264,3643.0,43,2278.892215142013,Daily,Wallet Balance,14,56.409041170567896,6,642093.0999052537
3575,cust_3575,43,Suburban,High,601,14601.212901067722$,23783.035148923223$,4661.871713312414$,8775328.953541702,90,101,2896.0,19,1845.5106986244543,Monthly,Debit Card,12,61.65274684127252,6,890302.140004858
3576,cust_3576,53,Rural,Middle,673,10439.911187066577$,13250.056011125453$,2264.6021462823887$,7026060.228895805,140,253,1819.0,42,4853.113070633372,Daily,UPI,8,6.439634949201667,5,713017.466354264
3577,cust_3577,46,Suburban,Low,334,8345.867393487655$,10455.679206299645$,1730.8075829812528$,2787519.7094248766,112,142,2654.0,43,4016.2238948064487,Daily,Debit Card,3,14.10414104240674,5,291351.8589950844
3578,cust_3578,42,Suburban,High,920,16263.33561713928$,33023.90560254036$,4791.700557701901$,14962268.767768135,240,253,2119.0,31,3683.299558816839,,Debit Card,8,29.506643045160004,9,1510723.2269974053
3579,cust_3579,20,Urban,High,75,15336.51815126295$,45966.130511822885$,4441.679621829523$,1150238.8613447212,272,73,4717.0,26,2053.5067905322508,Weekly,Wallet Balance,8,28.06647639372088,2,128031.132739206
3580,cust_3580,40,Urban,Middle,793,15723.003762581951$,69825.20160776953$,3471.9706916215778$,12468341.983727489,143,214,945.0,33,4407.617904251158,Monthly,Wallet Balance,14,19.029230407711584,6,1255820.3894206232
3581,cust_3581,18,Urban,High,412,9199.939210744547$,42428.84735794579$,1890.518169854717$,3790374.9548267536,207,299,1305.0,21,466.6964360221632,Daily,Wallet Balance,10,67.50499494272573,9,392514.1472646643
3582,cust_3582,48,Urban,Low,519,398.7903574157053$,1726.4877521983335$,192.1064728518838$,206972.19549875107,119,172,1901.0,2,717.0926312874249,,Credit Card,20,38.90827218942298,3,27340.6732342314
3583,cust_3583,19,Suburban,Low,625,3451.018100095689$,7986.5320021550115$,1535.5242983555545$,2156886.312559806,84,304,3695.0,16,4770.289266405442,Weekly,UPI,12,47.648574230706494,4,226293.48662277783
3584,cust_3584,40,Rural,High,36,14828.59556124975$,33011.87922611282$,6327.534363012887$,533829.440204991,251,230,158.0,13,2834.9415171127644,Monthly,Wallet Balance,16,54.22574204918481,6,59581.47326194272
3585,cust_3585,35,Urban,Low,778,15065.937700275004$,74573.88133916238$,2797.948133654669$,,278,237,3794.0,26,797.2888783462046,Daily,Wallet Balance,0,39.61577045953448,7,1188919.308642222
